roster_date,RFP_Key,rfp_type_random,rfp_name_random,rfp_location,Name,Address,city,State,Zip,Phone,rfp_primary,program_flag,program_date,active_quarters,base_active_quarters,sap,location_enddate,location_startdate,eligibility_enddate,eligibility_startdate,startdate,enddate
10/2/2024,SCG658769,GPO,ADO,50747,"Mitchell, Robinson and Lutz",98886 Steven Port,Maryville,Illinois,5619,001-335-219-9215,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624854,GPO,ADO,50747,Williams-Logan,885 Garza Estates,Maryville,Michigan,24089,+1-889-903-9116x2880,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG312474,GPO,ADO,50747,Odom Group,360 Kim Lake,Maryville,Florida,79568,(763)406-0899,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG771887,GPO,ADO,50747,Silva-Weiss,086 Leslie Hollow,Maryville,Arizona,40449,001-224-442-0836x229,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG476982,GPO,ADO,50747,"Nolan, Tucker and Collins",5907 Horton Spur Apt. 938,Maryville,Pennsylvania,33483,651.967.8317,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG225862,GPO,ADO,50747,"Winters, Ellis and Burke",563 Jeffrey Ramp,Maryville,New Mexico,49528,+1-862-681-7557x741,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG547659,GPO,ADO,50747,Wagner PLC,468 Olson Drive Suite 965,Maryville,Pennsylvania,35833,329.790.7957,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG909005,GPO,ADO,50747,Johnson PLC,348 Haynes Loop Apt. 742,Maryville,Indiana,91603,(941)962-4106x874,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG213192,GPO,ADO,50747,Stone-Rivera,9471 Boyd Cliffs Apt. 245,Maryville,Texas,49428,(337)469-3670x813,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,myAPP,myAPP,38271,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,1,,,,3,38271,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG840495,myAPP,myAPP,38495,Tucker PLC,568 Haney Crossing Suite 942,Morristown,Mississippi,20131,+1-665-389-4542x8806,1,,,,3,38495,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG684910,myAPP,myAPP,38495,Flores-Lopez,9606 Richard River,Morristown,Alabama,76870,001-784-674-4610,1,,,,3,38495,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG713733,myAPP,myAPP,38495,"Griffin, Martin and Schultz",2267 Collier Expressway,Morristown,Connecticut,92183,+1-738-531-4764x122,1,,,,3,38495,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG787010,myAPP,myAPP,38495,Brooks-Green,19380 Harris Ridges Suite 021,Morristown,Wisconsin,80158,578-885-5138x5726,1,,,,3,38495,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG692719,myAPP,myAPP,38495,"Flores, Miller and Lynn",252 Nelson Common Suite 114,Morristown,Hawaii,2417,+1-513-604-1697x34702,1,,,,3,38495,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG348854,Regional Retailer,PV,23257,"Davis, Taylor and Hinton",44091 Courtney Square,Russellville,Arizona,4620,892-618-9944x03009,0,Preferred,1/29/2024,2,2,23257,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG352815,Regional Retailer,PV,23257,Smith-Williams,8282 Anita Grove Apt. 539,Russellville,Ohio,39283,218.595.3877x65094,0,Preferred,1/29/2024,2,2,23257,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG393254,Regional Retailer,PV,23257,Barrett-Freeman,688 Krista Spur Suite 821,Russellville,New Mexico,65930,497.394.0307,0,Preferred,1/29/2024,2,2,23257,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG464100,Regional Retailer,PV,23257,"Walls, Davis and Potts",52857 Garza Canyon,Russellville,Alaska,17250,-3135,0,Preferred,1/29/2024,2,2,23257,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG864462,Regional Retailer,PV,23257,Hawkins-Cline,4216 Richardson Forest Suite 712,Russellville,Oklahoma,37408,(534)607-4653x423,0,Preferred,1/29/2024,2,2,23257,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG994396,Regional Retailer,ACUALL,27969,"Mcgrath, Arroyo and Ball",28117 Emily Lane Apt. 243,Roseville,Texas,41049,001-861-869-7735,0,Pref_RRPE,7/1/2020,7,3,27969,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG407108,Regional Retailer,ACUALL,27969,Fernandez Inc,68902 Thomas Club Apt. 762,Roseville,California,34200,406-641-5922,0,Pref_RRPE,7/1/2020,7,3,27969,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG536054,GPO,ACUITY,50164,Rivers Ltd,0604 Daniel Radial Apt. 040,Watsonville,Kansas,89065,(995)735-3659x2049,0,,,,2,50164,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG297919,GPO,ACUITY,50164,"Morales, Diaz and Mayer",692 Joshua Street,Watsonville,Delaware,5546,278-740-3272x16150,0,,,,2,50164,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG110920,GPO,ACUITY,50164,Lawson LLC,86355 Anderson Trafficway Apt. 344,Watsonville,Oregon,88206,570.908.6107x2297,0,,,,2,50164,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG800740,myAPP,ACUITY,36308,"Taylor, Patel and Montgomery",609 Sosa Gateway Suite 255,Westborough,Mississippi,55470,001-331-384-5309,0,,,,2,36308,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,PE,TSO,39009,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,0,,,,3,16717,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,PE,TSO,39009,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,0,,,,3,16717,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG536054,GPO,PECAA,25315,Rivers Ltd,0604 Daniel Radial Apt. 040,Watsonville,Kansas,89065,(995)735-3659x2049,0,Preferred,6/22/2020,7,3,48946,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG297919,GPO,PECAA,25315,"Morales, Diaz and Mayer",692 Joshua Street,Watsonville,Delaware,5546,278-740-3272x16150,0,Preferred,6/22/2020,7,3,48946,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG110920,GPO,PECAA,25315,Lawson LLC,86355 Anderson Trafficway Apt. 344,Watsonville,Oregon,88206,570.908.6107x2297,0,Preferred,6/22/2020,7,3,48946,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG963842,GPO,ADO,39009,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,0,,,,3,17563,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,GPO,ADO,39009,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,0,,,,3,17563,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG225078,GPO,myAPP,49200,Pratt and Sons,705 Schultz Plain,Dayton,Nebraska,16463,544-882-6977x8181,0,,,,3,73101,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG622059,PE,ABB,29988,Burns-Wright,6979 Sherry Rest,Longview,North Carolina,7949,001-521-442-4658x6445,0,,,,3,4503,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG622059,Lease Franchise,ACUALL,29988,Burns-Wright,6979 Sherry Rest,Longview,North Carolina,7949,001-521-442-4658x6445,0,,,,3,26975,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG668207,GPO,myAPP,32607,"Peters, Doyle and Perez",65327 Jennifer Alley Suite 681,Elizabethtown,Nebraska,54201,464-546-7992,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG859071,GPO,myAPP,32607,Higgins Ltd,50927 Destiny Junction,Elizabethtown,Arkansas,51233,236.426.4545,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG015873,GPO,myAPP,32607,"Valdez, Frank and Wood",172 Smith Greens,Elizabethtown,Idaho,10924,815.587.5374x77370,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG632348,GPO,myAPP,32607,Castillo-Norton,263 Tasha Drives Suite 269,Elizabethtown,Missouri,50442,001-513-641-5497x08793,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG593207,GPO,myAPP,32607,Elliott-Owens,94450 Downs Station,Elizabethtown,Virginia,89153,(758)450-2292x27040,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG155869,GPO,myAPP,32607,"Harris, Browning and Smith",27427 Jason Roads,Elizabethtown,Rhode Island,55587,638-838-8583x828,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG745913,GPO,myAPP,32607,Henry LLC,12704 Teresa Shoals,Elizabethtown,Virginia,42790,001-228-313-5962x53762,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG853259,GPO,myAPP,32607,Wang-Nichols,969 Mark Streets,Elizabethtown,Washington,66791,828-309-6292,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG262559,GPO,myAPP,32607,Becker LLC,530 Graham Row Suite 065,Elizabethtown,Nebraska,61213,707.983.2490x9578,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG964126,GPO,myAPP,32607,Lee-Bray,26427 Douglas Wells Suite 871,Elizabethtown,Colorado,36146,(672)582-3574,0,Preferred,7/2/2020,7,3,68017,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG914106,ACUALL,PV,18910,Ward-Johnston,9189 Jones Mills Apt. 899,Woodland,Georgia,36217,+1-787-200-9004x70722,0,,,,3,59918,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG713255,ACUALL,PV,18910,Simpson-Green,8008 Andrew Fork Suite 113,Woodland,Georgia,36462,479.727.8406,0,,,,3,59918,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG075479,PE,myAPP,52533,Stevens-Carr,83472 Hall Glen,Hendersonville,Oklahoma,59051,001-387-372-8869x6812,0,,,,1,9060,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG534058,PE,myAPP,52533,"Brown, Miller and Benton",63289 Harris Ports Suite 165,Hendersonville,Georgia,54370,+1-692-364-8561x103,0,,,,1,9060,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG591315,PE,myAPP,52533,Curtis-Hinton,24887 Monroe Corners Suite 622,Hendersonville,Colorado,61516,307.587.4598x85048,0,,,,1,9060,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG352139,PE,myAPP,52533,"Pearson, Villanueva and Underwood",1660 Thomas Shoal,Hendersonville,Kentucky,92865,6427916847,0,,,,1,9060,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG529290,PE,myAPP,52533,"Howard, Williams and Griffin",60593 Karen Garden,Hendersonville,Tennessee,42371,(333)377-4513,0,,,,1,9060,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG503359,myAPP,myAPP,30776,"Sanchez, Moore and Thompson",9502 Matthew Forest,Loveland,Delaware,36124,8299933803,0,,,,3,29572,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG576740,myAPP,myAPP,30776,"Nguyen, Hale and Hill",9537 Frank Haven,Loveland,Kansas,70831,428-482-7544,0,,,,3,29572,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG503359,myAPP,myAPP,26860,"Sanchez, Moore and Thompson",9502 Matthew Forest,Loveland,Delaware,36124,8299933803,0,,,,3,41490,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG576740,myAPP,myAPP,26860,"Nguyen, Hale and Hill",9537 Frank Haven,Loveland,Kansas,70831,428-482-7544,0,,,,3,41490,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG356347,PE,myAPP,27959,"Castro, Anderson and Wright",180 Robert Isle,Wilsonville,Missouri,38373,691-400-9227,0,Preferred,6/30/2023,5,3,14224,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG453922,PE,myAPP,27959,Morales-Byrd,75689 Hoffman Motorway,Wilsonville,Virginia,23505,6193426126,0,Preferred,6/30/2023,5,3,14224,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG567757,PE,myAPP,27959,"Martinez, Wilkerson and Villegas",65649 Kelley Plaza Apt. 708,Wilsonville,New Hampshire,18161,001-782-785-8880x8836,0,Preferred,6/30/2023,5,3,14224,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG538585,PE,myAPP,27959,Lopez Ltd,3167 Murray Key,Wilsonville,New Hampshire,24766,450.786.3964x9360,0,Preferred,6/30/2023,5,3,14224,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG612420,PE,myAPP,27959,Martinez-Benton,372 Smith Locks Suite 107,Wilsonville,Mississippi,9213,214-836-9176,0,Preferred,6/30/2023,5,3,14224,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG399778,PE,myAPP,27959,"Allen, Davis and Johnson",47421 Wagner Tunnel,Wilsonville,Maryland,30662,255-645-8182x44581,0,Preferred,6/30/2023,5,3,14224,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG517997,myAPP,myAPP,29903,Wise Inc,750 Gallegos Parkways,Lewiston,Florida,26013,+1-466-756-8256x87192,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG412301,myAPP,myAPP,29903,Jones Inc,12270 Moore Spurs,Lewiston,Arizona,6734,(405)279-8373x506,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG261250,myAPP,myAPP,29903,"Davis, Davis and Schmitt",217 Herrera Dale,Lewiston,Kansas,50316,351.562.1549,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG454595,myAPP,myAPP,29903,Hicks-Atkinson,2721 Jennifer Mews Apt. 437,Lewiston,Rhode Island,50223,358-293-1191x09713,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG894329,myAPP,myAPP,29903,Cook-Hoffman,165 Sean Passage,Lewiston,Maryland,65358,+1-978-957-1129x21769,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG116734,myAPP,myAPP,29903,Garner LLC,49291 Cristina Club,Lewiston,Massachusetts,78305,+1-295-534-0741x274,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG569337,myAPP,myAPP,29903,Reed and Sons,94190 Miller Passage Suite 922,Lewiston,Arkansas,24519,+1-852-944-4128x791,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG178986,myAPP,myAPP,29903,Torres Group,27558 Evans Valleys Apt. 783,Lewiston,Rhode Island,4203,572-546-1961x948,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG126947,myAPP,myAPP,29903,"Ray, Becker and Watkins",47064 Brittany Ports,Lewiston,Illinois,35704,227-891-2369x43730,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG466100,myAPP,myAPP,29903,Nichols and Sons,758 Michelle Hill,Lewiston,Arizona,21177,+1-507-742-7379x8041,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG115816,myAPP,myAPP,29903,"Weber, Rogers and Zamora",992 Mccoy Court Apt. 855,Lewiston,Rhode Island,79218,643-327-9386x0901,0,,,,1,78941,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG517997,GPO,ACUALL,29903,Wise Inc,750 Gallegos Parkways,Lewiston,Florida,26013,+1-466-756-8256x87192,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG412301,GPO,ACUALL,29903,Jones Inc,12270 Moore Spurs,Lewiston,Arizona,6734,(405)279-8373x506,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG261250,GPO,ACUALL,29903,"Davis, Davis and Schmitt",217 Herrera Dale,Lewiston,Kansas,50316,351.562.1549,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG454595,GPO,ACUALL,29903,Hicks-Atkinson,2721 Jennifer Mews Apt. 437,Lewiston,Rhode Island,50223,358-293-1191x09713,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG894329,GPO,ACUALL,29903,Cook-Hoffman,165 Sean Passage,Lewiston,Maryland,65358,+1-978-957-1129x21769,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG116734,GPO,ACUALL,29903,Garner LLC,49291 Cristina Club,Lewiston,Massachusetts,78305,+1-295-534-0741x274,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG569337,GPO,ACUALL,29903,Reed and Sons,94190 Miller Passage Suite 922,Lewiston,Arkansas,24519,+1-852-944-4128x791,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG178986,GPO,ACUALL,29903,Torres Group,27558 Evans Valleys Apt. 783,Lewiston,Rhode Island,4203,572-546-1961x948,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG126947,GPO,ACUALL,29903,"Ray, Becker and Watkins",47064 Brittany Ports,Lewiston,Illinois,35704,227-891-2369x43730,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG466100,GPO,ACUALL,29903,Nichols and Sons,758 Michelle Hill,Lewiston,Arizona,21177,+1-507-742-7379x8041,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG115816,GPO,ACUALL,29903,"Weber, Rogers and Zamora",992 Mccoy Court Apt. 855,Lewiston,Rhode Island,79218,643-327-9386x0901,0,,,,1,3678,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG517997,GPO,ECP,29903,Wise Inc,750 Gallegos Parkways,Lewiston,Florida,26013,+1-466-756-8256x87192,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG412301,GPO,ECP,29903,Jones Inc,12270 Moore Spurs,Lewiston,Arizona,6734,(405)279-8373x506,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG261250,GPO,ECP,29903,"Davis, Davis and Schmitt",217 Herrera Dale,Lewiston,Kansas,50316,351.562.1549,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG454595,GPO,ECP,29903,Hicks-Atkinson,2721 Jennifer Mews Apt. 437,Lewiston,Rhode Island,50223,358-293-1191x09713,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG894329,GPO,ECP,29903,Cook-Hoffman,165 Sean Passage,Lewiston,Maryland,65358,+1-978-957-1129x21769,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG116734,GPO,ECP,29903,Garner LLC,49291 Cristina Club,Lewiston,Massachusetts,78305,+1-295-534-0741x274,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG569337,GPO,ECP,29903,Reed and Sons,94190 Miller Passage Suite 922,Lewiston,Arkansas,24519,+1-852-944-4128x791,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG178986,GPO,ECP,29903,Torres Group,27558 Evans Valleys Apt. 783,Lewiston,Rhode Island,4203,572-546-1961x948,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG126947,GPO,ECP,29903,"Ray, Becker and Watkins",47064 Brittany Ports,Lewiston,Illinois,35704,227-891-2369x43730,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG466100,GPO,ECP,29903,Nichols and Sons,758 Michelle Hill,Lewiston,Arizona,21177,+1-507-742-7379x8041,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG115816,GPO,ECP,29903,"Weber, Rogers and Zamora",992 Mccoy Court Apt. 855,Lewiston,Rhode Island,79218,643-327-9386x0901,0,,,,1,9031,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,ACUALL,ACUALL,21113,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,0,Preferred,6/18/2020,7,3,21120,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG829332,ACUALL,ACUALL,21113,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,0,Preferred,6/18/2020,7,3,21120,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG871955,Regional Retailer,MED,42870,"Frye, Stephenson and Scott",38098 Cunningham Camp,Maryville,Rhode Island,66257,907-986-5642x937,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG744368,Regional Retailer,MED,42870,Garza Inc,5408 Victor Roads Suite 827,Maryville,Indiana,45187,(857)874-5576,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG589797,Regional Retailer,MED,42870,Miller-Smith,6538 Denise Unions Suite 148,Maryville,Wyoming,2776,(876)399-5626x863,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG672725,Regional Retailer,MED,42870,"Harris, Lloyd and Moore",124 Fernandez Locks,Maryville,Louisiana,10929,253-980-9032,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG472100,Regional Retailer,MED,42870,Kim Group,76118 Andrea Isle,Maryville,Vermont,6107,001-752-429-2011,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG658769,Regional Retailer,MED,42870,"Mitchell, Robinson and Lutz",98886 Steven Port,Maryville,Illinois,5619,001-335-219-9215,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG624854,Regional Retailer,MED,42870,Williams-Logan,885 Garza Estates,Maryville,Michigan,24089,+1-889-903-9116x2880,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG312474,Regional Retailer,MED,42870,Odom Group,360 Kim Lake,Maryville,Florida,79568,(763)406-0899,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG771887,Regional Retailer,MED,42870,Silva-Weiss,086 Leslie Hollow,Maryville,Arizona,40449,001-224-442-0836x229,0,Preferred,7/23/2020,7,3,23508,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
